filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
blues.00010.wav,660992,0.304049071617801,0.09471589567395652,0.1428411304950714,0.009198705665767193,1413.9498003134834,205940.02388244754,1513.0430772663506,145047.79812077395,2771.7582395571303,1427783.8129293646,0.06306348865615326,0.00044500022279057475,-6.934920729770119e-07,0.021797071424120545,-2.2240402248739933e-05,0.003974719539671526,161.4990234375,-173.83262216477843,8130.838184892993,137.0226905878443,1086.4145603377463,-23.897273127904246,1032.8537460885525,26.850375626689,497.38609044369673,-16.809435177511585,293.52379403768333,4.059472838965153,161.21187493516567,-12.711121514959054,153.18113296778134,5.705602492699669,81.8789701654539,-3.013035973422492,110.40061487395812,-1.3316520485263115,65.60759383204322,-2.1115678132223206,57.08945669417108,1.6553422445503323,58.37579500177259,-3.1418229776410627,94.81388945817606,-2.013297237212086,40.55346544899844,-0.93944151959784,50.93824744181586,-3.156133566279145,64.33058877408328,-0.5758675448820832,57.304792659125106,-2.13809385523553,56.399128170514615,-0.8863671172490527,48.23556128389927,-5.1362383879219875,47.3451720745886,blues
blues.00011.wav,661500,0.36720229943601435,0.10236284632481317,0.06568493694067001,0.002500539179891348,1353.9277305160747,512823.69075639,1757.2049228857602,220402.65416717168,2883.1575659406444,2935154.3698138474,0.043849697053986066,0.0018838285029544074,7.0519858759546986e-06,0.005013057015878609,-3.6808933562729503e-06,0.000634613334492059,161.4990234375,-287.98229138840236,5937.737441936252,123.92107038338506,995.6483334537827,5.398883435387596,303.13341407554543,33.62201677326344,345.18699805713015,1.0307324348608964,442.1372683249091,14.64481253085471,236.48429350860985,-4.956928953063823,149.96157493747847,8.596706304668999,190.3214104346374,0.7231746684092134,149.42555166765644,6.510293995319756,115.1291803462048,-4.9375084283094886,94.36818838270342,-3.240957836788439,84.83781161590291,-5.613018135782501,66.05187719165514,-6.846952523892452,61.25909043917178,-2.7008342674150048,55.95499758588911,-3.0421552975657353,54.73277958356379,-3.4405406338811493,40.04273025609454,-1.9178653218641624,47.099235824591545,1.7786249805899401,37.33443846103652,-4.955338591850231,28.42833009124609,blues
blues.00012.wav,661500,0.2691921277477159,0.09389429366707246,0.1189119890332222,0.004064007196575403,1365.2265050387243,257394.54140674605,1568.5535358307081,45016.195360810525,2746.5583919371616,946324.5533612948,0.06923276352070433,0.0023857759829673747,-4.8497863484346725e-06,0.012535385306180471,-1.8854830913609405e-05,0.0026264194587403205,184.5703125,-207.26689929114275,4577.885520100647,132.75714501727543,665.4119225232863,-15.50738731836474,935.4452496909067,60.94053467427053,329.59654233723165,0.6606283975624458,313.6569174954359,12.39932155328184,101.14337276836285,1.1147645134753594,108.4107348556909,-1.5895624673157647,111.82374597186545,-17.956177308536866,96.46074001870228,8.30940484377727,94.58675273164272,-2.5083837895034065,139.4294052849404,-0.6573973948931038,92.65027625776845,0.3205078647265306,86.57299485522071,2.547833266493591,53.665347986146905,-5.248063845674355,45.7971453855527,-9.590785990520908,69.3322056777459,-9.301155287905322,63.63461541031478,-2.9058786933171605,68.80749814269117,-1.4751464721979008,112.48482234949057,-5.990343691015764,91.66378565948595,blues
blues.00013.wav,660992,0.2645835705115407,0.09119755089205162,0.11295207589864731,0.004202459938824177,1329.626035399612,172997.94645692068,1829.361518746699,78759.79687200743,2721.5252099760546,1082555.9919216821,0.05165539437403251,0.0012712323918653982,3.938598492232809e-06,0.01268494765936958,1.4471926394695348e-05,0.001593625396742871,107.666015625,-209.86222875871528,1973.0741700236908,124.42779411886175,542.698884434537,10.259339448416158,662.2190958900608,46.98666539897178,148.0904001705151,6.4590950651469425,102.06604426318475,15.368357054888167,146.2488865539038,-2.0485679795506035,69.76337772762193,6.679132885883345,76.16340360500726,-21.595385582790975,96.4252712262549,10.689588495499928,95.75343001021209,-5.562883952873053,90.72935313388427,-2.244821914719665,59.26753159587213,-3.0880135482387767,52.48262401980768,8.5983784290555,71.89038119976017,-0.35200766392142924,68.64697655836319,-0.6760516717065982,88.7560739650063,-2.974671832971021,97.56014837047681,-1.7456660202516447,104.44515749991173,-1.8128053554622632,88.8359459038309,-7.807990663009634,113.81791848121007,blues
blues.00014.wav,661500,0.32749499412653454,0.10772005227118335,0.06642863154411316,0.0027367405127733946,1186.4994593453293,144711.074407607,1715.0312327692302,100237.6574491869,2393.4521937887,856049.5626950759,0.04505414933243034,0.0015567580217470906,3.15862959326242e-06,0.004695823442056699,-2.761660033568527e-06,0.0012012646820850972,151.99908088235293,-305.74219370572837,8200.537963412235,112.99000132918623,681.8374540890561,12.071853436951262,1463.0724038754636,44.9883636637833,224.65967084133726,17.71147293517103,249.23926344572214,14.54277710947857,154.27641614999214,4.1122285679168895,157.15426434414215,0.18300349773839067,166.48148622344632,-7.066777304287457,97.39504767165568,13.593774414103185,76.90600331287939,8.8737742258597,89.89471533719485,1.2466941756246441,62.6965897552017,5.901456967480932,64.32545121389822,8.491973571481715,76.037816602267,1.0665550795949368,137.09383490683882,0.5369387627087923,67.73400621010794,0.008512017005295615,96.75659654136832,-3.756505673089929,65.64796248101942,-1.0534239325798047,89.42521498450098,-1.849926318035571,113.51857703342758,blues
blues.00015.wav,656380,0.2704666740475397,0.09524915214881538,0.08091392368078232,0.00283855851739645,1426.3479784126694,201739.6155818349,1730.1314420193407,81920.53905427754,2939.4669888358035,707784.913444759,0.06420327125585024,0.0019443322129057982,6.414592494046863e-07,0.0047654261231149225,4.811852532377962e-06,0.0023430892507120336,99.38401442307692,-238.08935362599996,4383.435175539731,120.08487946880963,732.5171476568925,-4.446240720584159,983.0804460147631,42.41631888994699,383.00840942034864,5.83388005030202,301.2672278407591,13.80377037575131,117.87098302368537,5.345649998169661,120.12492018028308,1.873025597024915,144.61710200073293,-16.997187615372916,90.5062830448574,12.28314835205116,76.94100432246809,3.8753979335745337,82.10772320805324,-1.494956819832958,60.746193766572794,-0.07897051077475363,60.701485394772774,3.4921763973265123,89.77834168173474,-4.590722081996528,102.40462724171694,-5.607018603286587,77.80719082086554,-6.946982424827436,94.2387711956021,-4.865444259090118,66.28743782727075,1.669836812912333,78.82461689649391,-1.9299701032525416,132.183458996458,blues
blues.00016.wav,661500,0.30774345880771403,0.10029919173246764,0.08120095729827881,0.002653237199410796,1463.8643799141935,153470.22790635048,1829.1299406788983,119067.6201058603,3030.1733436230165,1030910.2792904658,0.061398343774187306,0.001423524297144464,-6.789506875050902e-07,0.004501932462542829,4.666459390233381e-06,0.0024111837380479985,198.76802884615384,-233.8350285198003,4962.006213014558,120.60837185217244,562.2210022599231,-3.2238645351749433,1207.989391128879,39.48119026986063,396.3526246763872,3.8043250224434924,283.44461241507753,18.780051200095137,156.24444973130485,-3.744828271993884,100.37060995822519,4.371973067220909,111.47260234045675,-15.031749276433155,101.4721406893596,17.5114787608426,102.26660596056949,1.788741622030724,108.64850108288286,2.4813644378522195,66.51369729428744,-1.293685965112053,65.08221883889871,8.383379560499018,64.93731769828938,-0.26431779979225495,59.213532430802736,-3.9623234171343586,77.95293005775538,-4.534795289067462,82.41877911848904,-0.06718624456533846,85.46127558655897,1.2375494166979935,83.69569374236094,-2.1406937214851545,100.76874936542977,blues
blues.00017.wav,661500,0.3015626398625714,0.0934392589278386,0.0927494540810585,0.00216960022225976,1098.8102712800624,232216.74815865813,1414.7407288597008,69286.02182306198,2151.353657725426,1070148.405101096,0.048707944320820436,0.0008435732311970226,4.714614569237568e-06,0.006757636725245919,-4.4551449477458816e-06,0.001498843086215963,172.265625,-245.83886899213758,5198.440916136023,140.38695373585813,800.7742414297882,-2.864445359415088,796.0658893869336,60.32717391813687,360.3091098547935,18.836272001038925,234.71306009588454,9.736475672370858,99.68242729287748,3.470085375463155,118.64901228424809,0.4360774286761606,93.16854413800236,-16.465772677758462,129.06090679752631,6.53241149878087,105.3674647477099,7.1726135618893085,96.94643245284539,-4.111376516048309,71.4947509327741,1.5109283555487565,72.9231040716155,5.8017767256202015,78.738118602168,-3.115731835009309,56.17770004625068,-4.870784832764993,58.45250616189328,-3.1236806064413436,65.63650549477241,-2.0940600668214713,64.99934147611657,-0.15379888114885729,62.95907686166241,-4.067552546703225,64.78534368280272,blues
blues.00018.wav,661500,0.2695787046523363,0.09767738569285134,0.07944921404123306,0.002965744351968169,1545.8735422780253,196864.3013724575,2057.095693183448,147309.63885439496,3512.5787599167957,1858415.1547676667,0.056341307082043345,0.0017261465454891341,9.972542375700312e-07,0.00692724267270546,7.978459203043616e-06,0.0010402598773049162,83.35433467741936,-252.57469713604868,2874.146099939658,104.89408985242,604.0018945339368,15.288368719026774,662.0598368989505,42.62854108053966,162.59235665059265,6.729049263394899,92.97916968636713,21.58465931106494,117.16803811327681,-1.351962237000048,73.4309637435711,5.64662855292508,100.49998821440708,-16.66285228928064,125.30368089972997,12.119612533792258,123.57383623974572,-2.0089733230914413,52.08160770307935,1.925786777834744,64.65599336485323,-0.9264031648217518,48.63083609680006,7.73450914909625,71.51616052344262,2.3459426008537023,101.89992105260507,1.737105859503881,93.14985629208611,1.3022442465672448,131.869084457926,3.5950648635306286,181.78412607279066,4.869217995024871,151.7531942631696,-2.6956783962744697,96.51567074144295,blues
blues.00019.wav,661500,0.2571657780451196,0.09604803811458912,0.09745631366968155,0.0025840240996330976,1200.9799286188086,249794.77176900636,1483.4673849785916,47086.474555422355,2245.1697570989745,1205749.421007888,0.05904348273026316,0.0017936189011096254,-6.4916881049877125e-06,0.006586364920779154,-2.5477369376303182e-05,0.0025777725819844033,123.046875,-236.73768481543382,5580.732738737325,138.32893642365323,536.5707270550357,-4.950395267646667,1168.394817826526,47.5636563824311,311.9402362424571,5.117432605818709,468.3261774303626,8.829230417031322,91.63775900800141,0.44083985695799266,97.69288063414007,-3.8839523958540076,159.16775478573314,-15.03849647063859,77.16142416381429,10.367649968473263,104.46038525288537,-0.4043459042136117,134.69961638121487,0.7183079237582388,80.4802368721735,1.7196822517246757,77.78385443672035,4.176035743250232,73.92583032652729,-0.5301763042904353,63.395201511828674,-6.173850567334767,80.73242573252274,-5.448170071040744,95.37242850124981,-1.4012522960432814,92.59347970309247,-3.784563730017508,72.54742514188025,-4.420113946673174,66.75431268915771,blues
blues.00020.wav,660988,0.30247233799276596,0.0943859885936255,0.0752631425857544,0.0024936553090810776,1395.2690958959172,103868.57330150087,1913.090847978729,89493.53800748904,3018.4763771724924,957789.8574209535,0.05271886800445391,0.0006122684585703884,-5.474826952906058e-06,0.004556138009236635,-1.633748625096347e-06,0.0014845376196978117,135.99917763157896,-230.42932173854737,2987.887271631543,127.05750569492675,397.68663823025764,7.082445510373227,599.3954791658929,39.74385120907552,175.65006720823246,1.9067028856651749,115.77253526238714,17.362003215927594,100.33248787691534,-5.680130826769285,79.58038863724141,8.205724984978435,69.43219806259363,-18.13540545760158,60.04007103306535,13.816480817806042,72.57240072602482,-3.795028060031847,71.69324288967407,2.5309192720731635,74.58053589899907,-4.3599503237115735,62.65172331310361,6.772294668608886,61.90204357601136,-6.203486965715902,60.70155969344896,-6.258826039240309,49.72706169911997,-4.552677995451713,52.937889468310985,-1.8882718345260285,72.79368687732683,-0.5769146625830269,94.35784775171507,1.465392121516664,74.02422379613769,blues
blues.00021.wav,661500,0.32068267096722686,0.10331893333024773,0.10087104886770248,0.003242200007662177,1051.6216865044148,292036.86034554476,1483.3535662350325,70799.25911178526,1841.6638637105748,1347152.7641732653,0.04800424487229102,0.002328364043011869,-8.192487185372512e-07,0.008314594428409988,-6.344881236125083e-06,0.0022020884022086844,99.38401442307692,-264.7476274944019,6347.092300500918,138.8064210403325,1002.6555092396866,11.108889491743355,1284.8658694947133,48.473565307631866,371.34652102348554,14.844981265064884,248.33549130688328,20.52376916167829,130.04808390277913,3.146640380292742,119.94642509701286,1.1997298578738689,104.46529860842493,-15.90951593451886,95.50780135038585,15.926974671946862,85.24865220304784,3.305346742561351,79.14120047076251,-1.573985416407909,71.85099635992069,1.8348101667138663,70.05351524171462,6.25807892551331,68.41429903491976,-1.0518918189410034,82.12010622656621,-2.474392662958302,89.59388144145944,-3.74363439630075,93.99862486884075,0.44137063397437604,119.40646028775133,4.992644089401575,117.95443515224494,-0.8438766913470167,148.70867880113116,blues
blues.00022.wav,661500,0.30587417745105333,0.09800908390458683,0.11300285160541534,0.003699264954775572,1161.7175905450656,313890.0898102576,1500.641346796166,59459.24996417177,2180.4868148945434,1326560.5957795128,0.05885678695820434,0.0028486593339862986,-1.0017354627473467e-06,0.009818811458743032,-1.4570078167681029e-05,0.003180739440520341,95.703125,-233.88973431859677,6503.103760106104,136.10162771110515,959.3538607588031,3.2453085788356115,1162.0648486839839,48.88671632261257,384.22625103923036,8.652981283670414,304.18306276062816,13.935300199061222,165.35448471429308,5.308224208868754,105.50691667824313,0.3377856027939689,127.57820010827882,-13.54831793605187,151.3723991316246,16.808090413947976,82.90610587631848,5.087162426108461,114.34994169368407,-2.2763541176831836,77.26606736531501,3.916464035340936,65.89548419611297,5.270800391463246,83.27036020088305,0.7686375283295818,100.96118549339793,-1.1443687300197267,80.35920689117052,-4.582100009203414,78.67984307929558,-2.476661779903997,100.4334245543408,3.268030031453763,119.39169129734972,-0.6568060184945002,143.44647105337282,blues
blues.00023.wav,661500,0.28061889409228474,0.09117270121727297,0.10186751186847687,0.0035700255539268255,1217.7742203990435,132410.03515160523,1500.6398381300787,52790.01695897083,2537.851320626935,610925.6843873744,0.05220565559694272,0.0010954138181794337,-1.6079073995856506e-06,0.008701828811696594,-5.028719508318465e-05,0.0021103918214507257,184.5703125,-227.3484061195253,4148.041658429523,137.6487276822105,506.1549885376602,-14.570516485968906,1245.3306872179664,63.4647174752321,210.91144446680107,5.54960677810133,154.6288448112784,11.878636275609898,93.87864560670268,1.815945245725204,100.37093803657558,-1.9619184905477913,87.39675433792269,-7.698896725864136,97.43696124466483,-2.5561855782710694,97.89453522380268,-2.985582160969735,104.25856203041022,-9.534201885612214,88.1934096912058,-11.013685631336394,116.32169269346589,3.477617326656087,69.80341013958348,4.04930619061241,77.61757411782416,-0.005797187042591002,45.28202408680281,-3.073657924948968,66.9977508249014,-1.4806524475526532,82.98063043577471,7.446860616000897,93.50327943586585,-3.1345209940399386,74.24778516840153,blues
blues.00024.wav,661500,0.26268517261982505,0.1000005662287939,0.08671033382415771,0.002525342395529151,1133.834859238039,177163.58079798258,1453.4536269139007,54969.975214180726,2358.544071540006,1120399.7136931268,0.0478969136996904,0.0010865190181365257,5.685034410007105e-08,0.0065733378148783855,3.110505696006523e-07,0.0016984600219469986,103.359375,-274.38895674967716,5918.011373343889,130.30411114883387,500.4071965912779,-6.502055577268623,1343.1205918270884,70.29691049271479,311.1578349469684,13.160456659209139,230.7744859349763,9.352134069067029,155.71813639587103,7.616316780805493,121.6856709168598,-1.356972645056466,150.49763971615204,-0.6861705389829778,94.37496826633438,-2.4111309958405127,68.9753161831583,3.675158913507738,76.7589537621293,-0.022627615750490715,73.49332037722844,-1.0468737233965912,126.49488473050145,2.1897219485452983,63.181385860548154,4.181504480299739,69.63804243881452,-1.7682936202913415,47.804794619695265,-10.550880401693723,49.14929123435091,-6.903948357294651,39.42712951150562,-1.171911918749764,44.3267916578965,-1.700756264571016,83.64809882483816,blues
